,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration_old,draw_duration_new,trial_duration,mean_intensity,bounding_box,filename
31,cdm_run_v31525893908164,0,square,age4,1525893928737.0,2018-05-09T19:25:28.737Z,8,1.415,1.415,NaN,0.01788125,"(107, 399, 197, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525893908164_square.png
32,cdm_run_v31525893976840,0,square,age5,1525894118268.0,2018-05-09T19:28:38.268Z,1,0.0,0.0,NaN,0.0195,"(115, 284, 107, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age5_cdm_run_v31525893976840_square.png
33,cdm_run_v31525893976840,1,shape,age5,1525894144211.0,2018-05-09T19:29:04.211Z,2,9.522,9.522,NaN,0.03299375,"(13, 391, 75, 263)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age5_cdm_run_v31525893976840_shape.png
34,cdm_run_v31525893976840,2,this circle,age5,1525894157751.0,2018-05-09T19:29:17.751Z,1,0.0,0.0,NaN,0.0231125,"(131, 364, 75, 335)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age5_cdm_run_v31525893976840_this circle.png
35,cdm_run_v31525894399483,0,square,age2,1525894636656.0,2018-05-09T19:37:16.656Z,3,1.615,1.615,NaN,0.01976875,"(101, 292, 96, 306)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age2_cdm_run_v31525894399483_square.png
36,cdm_run_v31525894638556,0,square,age2,1525894664711.0,2018-05-09T19:37:44.711Z,1,0.0,0.0,NaN,0.02054375,"(107, 287, 107, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age2_cdm_run_v31525894638556_square.png
37,cdm_run_v31525894638556,1,shape,age2,1525894677676.0,2018-05-09T19:37:57.676Z,1,0.0,0.0,NaN,0.03181875,"(19, 370, 67, 266)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age2_cdm_run_v31525894638556_shape.png
38,cdm_run_v31525894638556,2,this circle,age2,1525894689489.0,2018-05-09T19:38:09.489Z,1,0.0,0.0,NaN,0.0230125,"(77, 332, 77, 314)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age2_cdm_run_v31525894638556_this circle.png
39,cdm_run_v31525894697860,2,this circle,age2,1525894733982.0,2018-05-09T19:38:53.982Z,13,3.322,3.322,NaN,0.02193125,"(80, 311, 85, 327)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age2_cdm_run_v31525894697860_this circle.png
40,cdm_run_v31525895728803,0,square,age6,1525895939885.0,2018-05-09T19:58:59.885Z,2,8.11,8.11,NaN,0.01978125,"(109, 287, 115, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525895728803_square.png
41,cdm_run_v31525895728803,1,shape,age6,1525895959956.0,2018-05-09T19:59:19.956Z,1,0.0,0.0,NaN,0.03196875,"(24, 364, 75, 260)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age6_cdm_run_v31525895728803_shape.png
42,cdm_run_v31525895728803,2,this circle,age6,1525895973758.0,2018-05-09T19:59:33.758Z,5,5.101,5.101,NaN,0.02091875,"(80, 316, 120, 324)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age6_cdm_run_v31525895728803_this circle.png
43,cdm_run_v31525897661521,0,square,age2,1525897908738.0,2018-05-09T20:31:48.738Z,1,0.0,0.0,NaN,0.0026875,"(144, 180, 136, 196)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age2_cdm_run_v31525897661521_square.png
44,cdm_run_v31525897661521,1,shape,age2,1525897932065.0,2018-05-09T20:32:12.065Z,37,20.128,20.128,NaN,0.05485625,"(75, 399, 0, 303)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age2_cdm_run_v31525897661521_shape.png
45,cdm_run_v31525897661521,2,this circle,age2,1525897952029.0,2018-05-09T20:32:32.029Z,31,19.318,19.318,NaN,0.051525,"(75, 306, 0, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age2_cdm_run_v31525897661521_this circle.png
46,cdm_run_v31525899254114,0,square,age4,1525899275033.0,2018-05-09T20:54:35.033Z,9,4.79,4.79,NaN,0.0225,"(91, 314, 99, 303)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525899254114_square.png
47,cdm_run_v31525899254114,1,shape,age4,1525899299698.0,2018-05-09T20:54:59.698Z,1,0.0,0.0,NaN,0.03690625,"(16, 386, 75, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age4_cdm_run_v31525899254114_shape.png
48,cdm_run_v31525899254114,2,this circle,age4,1525899325617.0,2018-05-09T20:55:25.617Z,2,10.284,10.284,NaN,0.04336875,"(56, 354, 96, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age4_cdm_run_v31525899254114_this circle.png
49,cdm_run_v31525901322190,0,square,age2,1525901353321.0,2018-05-09T21:29:13.321Z,6,5.03,5.03,NaN,0.00124375,"(224, 242, 117, 151)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age2_cdm_run_v31525901322190_square.png
50,cdm_run_v31525901322190,1,shape,age2,1525901366663.0,2018-05-09T21:29:26.663Z,12,4.414,4.414,NaN,0.026825,"(27, 364, 99, 276)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age2_cdm_run_v31525901322190_shape.png
51,cdm_run_v31525901322190,2,this circle,age2,1525901377654.0,2018-05-09T21:29:37.654Z,1,0.0,0.0,NaN,0.0216375,"(77, 330, 75, 300)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age2_cdm_run_v31525901322190_this circle.png
52,cdm_run_v31525901714819,0,square,age3,1525901913589.0,2018-05-09T21:38:33.589Z,7,18.416,18.416,NaN,0.02195625,"(115, 394, 91, 303)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age3_cdm_run_v31525901714819_square.png
53,cdm_run_v31525901714819,1,shape,age3,1525901936715.0,2018-05-09T21:38:56.715Z,6,12.333,12.333,NaN,0.03795625,"(21, 388, 59, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age3_cdm_run_v31525901714819_shape.png
54,cdm_run_v31525901714819,2,this circle,age3,1525901955275.0,2018-05-09T21:39:15.275Z,1,0.0,0.0,NaN,0.015275,"(165, 356, 144, 298)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age3_cdm_run_v31525901714819_this circle.png
55,cdm_run_v31525904067360,1,shape,age3,1525906499402.0,2018-05-09T22:54:59.402Z,1,0.0,0.0,NaN,0.03811875,"(5, 370, 75, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age3_cdm_run_v31525904067360_shape.png
56,cdm_run_v31525904067360,2,this circle,age3,1525906517307.0,2018-05-09T22:55:17.307Z,9,4.199,4.199,NaN,0.041775,"(0, 348, 21, 386)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age3_cdm_run_v31525904067360_this circle.png
57,cdm_run_v31525906762541,0,square,age3,1525906863919.0,2018-05-09T23:01:03.919Z,3,6.856,6.856,NaN,0.04220625,"(88, 282, 91, 311)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age3_cdm_run_v31525906762541_square.png
58,cdm_run_v31525906762541,1,shape,age3,1525906899181.0,2018-05-09T23:01:39.181Z,1,0.0,0.0,NaN,0.0317125,"(3, 364, 67, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age3_cdm_run_v31525906762541_shape.png
59,cdm_run_v31525907652522,0,square,age8,1525908184786.0,2018-05-09T23:23:04.786Z,4,3.239,3.239,NaN,0.021275,"(107, 290, 115, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age8_cdm_run_v31525907652522_square.png
60,cdm_run_v31525907652522,1,shape,age8,1525908203214.0,2018-05-09T23:23:23.214Z,1,0.0,0.0,NaN,0.02870625,"(19, 354, 72, 255)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age8_cdm_run_v31525907652522_shape.png
61,cdm_run_v31525908206117,0,square,age4,1525908232547.0,2018-05-09T23:23:52.547Z,18,5.709,5.709,NaN,0.0316625,"(69, 279, 109, 391)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525908206117_square.png
62,cdm_run_v31525908206117,1,shape,age4,1525908267752.0,2018-05-09T23:24:27.752Z,12,1.547,1.547,NaN,0.03074375,"(24, 362, 77, 372)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age4_cdm_run_v31525908206117_shape.png
63,cdm_run_v31525908206117,2,this circle,age4,1525908306481.0,2018-05-09T23:25:06.481Z,4,7.325,7.325,NaN,0.00544375,"(181, 295, 128, 354)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age4_cdm_run_v31525908206117_this circle.png
64,cdm_run_v31525908387543,0,square,age4,1525908430425.0,2018-05-09T23:27:10.425Z,1,0.0,0.0,NaN,0.0202625,"(107, 290, 112, 295)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525908387543_square.png
65,cdm_run_v31525908387543,1,shape,age4,1525908460594.0,2018-05-09T23:27:40.594Z,2,20.331,20.331,NaN,0.03095,"(19, 362, 83, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age4_cdm_run_v31525908387543_shape.png
66,cdm_run_v31525908387543,2,this circle,age4,1525908474666.0,2018-05-09T23:27:54.666Z,1,0.0,0.0,NaN,0.0241,"(80, 332, 72, 314)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age4_cdm_run_v31525908387543_this circle.png
67,cdm_run_v31525908911986,0,square,age8,1525909041623.0,2018-05-09T23:37:21.623Z,1,0.0,0.0,NaN,0.02126875,"(99, 290, 115, 298)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age8_cdm_run_v31525908911986_square.png
68,cdm_run_v31525909088844,0,square,age7,1525909142052.0,2018-05-09T23:39:02.052Z,4,0.5,0.5,NaN,0.01805625,"(112, 348, 69, 375)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age7_cdm_run_v31525909088844_square.png
69,cdm_run_v31525974358965,0,square,age6,1525974550530.0,2018-05-10T17:49:10.530Z,1,0.0,0.0,NaN,0.01910625,"(112, 276, 109, 300)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525974358965_square.png
70,cdm_run_v31525974358965,2,this circle,age6,1525974571431.0,2018-05-10T17:49:31.431Z,2,9.068,9.068,NaN,0.0193,"(83, 298, 99, 308)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age6_cdm_run_v31525974358965_this circle.png
71,cdm_run_v31525974676521,0,square,age6,1525974696020.0,2018-05-10T17:51:36.020Z,1,0.0,0.0,NaN,0.019875,"(101, 282, 109, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525974676521_square.png
72,cdm_run_v31525974676521,1,shape,age6,1525974709505.0,2018-05-10T17:51:49.505Z,1,0.0,0.0,NaN,0.02676875,"(24, 364, 53, 266)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age6_cdm_run_v31525974676521_shape.png
73,cdm_run_v31525975089672,0,square,age4,1525975376511.0,2018-05-10T18:02:56.511Z,22,15.443,15.443,NaN,0.02319375,"(96, 322, 112, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525975089672_square.png
74,cdm_run_v31525975379407,0,square,age4,1525975403628.0,2018-05-10T18:03:23.628Z,1,0.0,0.0,NaN,0.02051875,"(101, 300, 104, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age4_cdm_run_v31525975379407_square.png
75,cdm_run_v31525975379407,1,shape,age4,1525975438886.0,2018-05-10T18:03:58.886Z,8,1.256,1.256,NaN,0.02030625,"(24, 391, 133, 391)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age4_cdm_run_v31525975379407_shape.png
76,cdm_run_v31525975379407,2,this circle,age4,1525975467248.0,2018-05-10T18:04:27.248Z,4,11.845,11.845,NaN,0.02040625,"(83, 322, 115, 343)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age4_cdm_run_v31525975379407_this circle.png
77,cdm_run_v31525976032935,0,square,age6,1525976217514.0,2018-05-10T18:16:57.514Z,2,1.9,1.9,NaN,0.02739375,"(96, 290, 117, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525976032935_square.png
78,cdm_run_v31525976032935,1,shape,age6,1525976230608.0,2018-05-10T18:17:10.608Z,5,0.733,0.733,NaN,0.013825,"(21, 399, 187, 383)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age6_cdm_run_v31525976032935_shape.png
79,cdm_run_v31525976032935,2,this circle,age6,1525976241738.0,2018-05-10T18:17:21.738Z,2,8.896,8.896,NaN,0.0258,"(35, 338, 61, 324)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age6_cdm_run_v31525976032935_this circle.png
80,cdm_run_v31525976509696,0,square,age5,1525976825733.0,2018-05-10T18:27:05.733Z,1,0.0,0.0,NaN,0.0137875,"(117, 263, 144, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age5_cdm_run_v31525976509696_square.png
81,cdm_run_v31525976846589,0,square,age6,1525976864648.0,2018-05-10T18:27:44.648Z,1,0.0,0.0,NaN,0.007075,"(163, 236, 157, 236)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525976846589_square.png
82,cdm_run_v31525976865876,0,square,age5,1525976884706.0,2018-05-10T18:28:04.706Z,2,3.75,3.75,NaN,0.021075,"(101, 292, 99, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age5_cdm_run_v31525976865876_square.png
83,cdm_run_v31525976865876,1,shape,age5,1525976900037.0,2018-05-10T18:28:20.037Z,1,0.0,0.0,NaN,0.03001875,"(32, 378, 80, 263)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/shape/age5_cdm_run_v31525976865876_shape.png
84,cdm_run_v31525976865876,2,this circle,age5,1525976916026.0,2018-05-10T18:28:36.026Z,2,4.95,4.95,NaN,0.0221625,"(64, 330, 67, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age5_cdm_run_v31525976865876_this circle.png
85,cdm_run_v31525978723767,2,this circle,age3,1525979840767.0,2018-05-10T19:17:20.767Z,1,0.0,0.0,NaN,0.02299375,"(80, 332, 109, 348)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/this circle/age3_cdm_run_v31525978723767_this circle.png
86,cdm_run_v31525979883695,0,square,age5,1525980001487.0,2018-05-10T19:20:01.487Z,1,0.0,0.0,NaN,0.0233,"(109, 290, 115, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age5_cdm_run_v31525979883695_square.png
87,cdm_run_v31525980024020,0,square,age6,1525980055406.0,2018-05-10T19:20:55.406Z,1,0.0,0.0,NaN,0.020625,"(104, 295, 104, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v3/square/age6_cdm_run_v31525980024020_square.png
